IdKind;Geslacht;Postcode;Gemeente;IndStatus;LlGroep;IdKeuze;Voorkeur;School;Roepnaam;SchoolNummer;Vestigingsnummer;Wijk;Net;Status;Random;Voorrangsgroep;StraatSchool;NrSchool;BusSchool;PcSChool;GemeenteSchool
9f485cf7-5799-482a-87b6-876c16f0e455;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom B;a0f654d5-f6a0-44b5-afe2-a602fa5cd38d;1;IVV Sint-Vincentius;IVV Sint-Vincentius;37069;1;Sluizeken – Tolhuis – Ham;Vrij katholiek onderwijs;Ingeschreven;8703;REST;Molenaarsstraat;30;;9000;Gent
9f485cf7-5799-482a-87b6-876c16f0e455;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom B;752843cd-f144-4aef-8a51-452757118597;2;EDUGO Campus Lochristi;EDUGO Lochristi;127704;2;Buiten Gent;Vrij katholiek onderwijs;Plaats Vrijgegeven;2123;REST;Dorp-Oost;32;;9080;Lochristi
9f485cf7-5799-482a-87b6-876c16f0e455;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom B;ba191a09-dfd5-4c47-90b2-62542261b894;3;Vrij Instituut voor Secundair Onderwijs;VISO Mariakerke;36939;1;Mariakerke;Vrij katholiek onderwijs;Afgemeld;3092;REST;Industrieweg;230;;9030;Mariakerke
e6e83c4b-85f4-4623-937d-38b98222775c;Man;9032;Wondelgem;onbepaald;1ste secundair stroom B;308047a7-a84c-4066-9883-509d712e18b1;1;IVV Sint-Vincentius;IVV Sint-Vincentius;37069;1;Sluizeken – Tolhuis – Ham;Vrij katholiek onderwijs;Geweigerd;500;REST;Molenaarsstraat;30;;9000;Gent
e6e83c4b-85f4-4623-937d-38b98222775c;Man;9032;Wondelgem;onbepaald;1ste secundair stroom B;68f0b4a1-6b63-4eb5-9a7a-777958934ecf;2;EDUGO Campus Lochristi;EDUGO Lochristi;127704;2;Buiten Gent;Vrij katholiek onderwijs;Plaats Vrijgegeven;10996;REST;Dorp-Oost;32;;9080;Lochristi
e6e83c4b-85f4-4623-937d-38b98222775c;Man;9032;Wondelgem;onbepaald;1ste secundair stroom B;21737cc6-01df-4539-b42d-4251d0a46b2c;3;Vrij Instituut voor Secundair Onderwijs;VISO Mariakerke;36939;1;Mariakerke;Vrij katholiek onderwijs;Afgemeld;9818;REST;Industrieweg;230;;9030;Mariakerke
e2136c58-002e-4b45-957d-c5623b92ce5f;Vrouw;9042;Desteldonk;onbepaald;1ste secundair stroom A;f86ec03c-db90-4fee-a1eb-f6d5792b9b0e;1;GO! Atheneum Gentbrugge;Atheneum Gentbrugge;115394;1;Gentbrugge;GO!;Ingeschreven;6311;REST;Ooievaarsnest;3;;9050;Gentbrugge
e2136c58-002e-4b45-957d-c5623b92ce5f;Vrouw;9042;Desteldonk;onbepaald;1ste secundair stroom A;0fe63dfb-c4cb-41da-b94e-038c6117c210;2;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Afgemeld;1091;REST;Tuinstraat ;105;;9090;Melle
301a0dce-1d17-43d4-a5ef-0f08f1ba11b5;Vrouw;9040;Sint-Amandsberg;onbepaald;1ste secundair stroom A;b9830764-54c1-4c65-ba51-70893868d3e1;1;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Ingeschreven;4411;BZ;Heiveldstraat;117;;9040;Sint-Amandsberg
07db2ea7-86d7-46ae-a0d2-47bba3932ed3;Man;9070;DESTELBERGEN;onbepaald;1ste secundair stroom A;548f4386-7701-4e8b-8b4a-4c6f60f712f0;1;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Ingeschreven;10117;BZ;Heiveldstraat;117;;9040;Sint-Amandsberg
07db2ea7-86d7-46ae-a0d2-47bba3932ed3;Man;9070;DESTELBERGEN;onbepaald;1ste secundair stroom A;ecf33928-903e-4a1c-a1db-ac7f8b1d0b60;2;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld Dubbele Toekenning;2309;REST;Zilverenberg;1;;9000;Gent
07db2ea7-86d7-46ae-a0d2-47bba3932ed3;Man;9070;DESTELBERGEN;onbepaald;1ste secundair stroom A;c0ce387d-481c-4308-a3ec-94d3fd0eeb89;3;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld Dubbele Toekenning;2378;REST;Reep;4;;9000;Gent
d2c3b0b7-f7c1-4c7f-a476-c37dcc00f711;Man;9850;Landegem;onbepaald;1ste secundair stroom A;3b649eda-e046-4040-9535-706f9b187b71;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;7738;REST;Voskenslaan;60;;9000;Gent
d2c3b0b7-f7c1-4c7f-a476-c37dcc00f711;Man;9850;Landegem;onbepaald;1ste secundair stroom A;73ceca7e-d97e-46c7-8c74-b84d9d54daff;2;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Afgemeld;362;REST;Koning Albertlaan;70;;9000;Gent
d2c3b0b7-f7c1-4c7f-a476-c37dcc00f711;Man;9850;Landegem;onbepaald;1ste secundair stroom A;c33797db-89c7-4a2c-bf10-0e10d61d3218;3;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Afgemeld;3840;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
40ea5895-5acb-4dae-8323-8e0666fb8a98;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;9c2c8e53-c0d4-44a5-b0e1-58d634750039;1;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Ingeschreven;2966;REST;Reep;4;;9000;Gent
40ea5895-5acb-4dae-8323-8e0666fb8a98;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;1bce65d4-645d-423d-873b-ce3955bef35e;2;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Afgemeld;7859;REST;Koning Albertlaan;70;;9000;Gent
40ea5895-5acb-4dae-8323-8e0666fb8a98;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;c2065239-ec29-4928-ac27-ac7a1303c460;3;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;6123;REST;Zilverenberg;1;;9000;Gent
40ea5895-5acb-4dae-8323-8e0666fb8a98;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;e93b3682-19fc-4b43-bfdf-548248f65c62;4;Einstein Atheneum campus Evergem;Einstein Atheneum campus Evergem;43216;1;Buiten Gent;GO!;Afgemeld;1752;REST;Hofbilkstraat ;21;;9940;Evergem
f7c37865-4f5b-484d-b426-d9c549379f56;Man;9840;DE PINTE;onbepaald;1ste secundair stroom A;7ab1ff84-ec34-4f12-a9a9-e84cbd53b715;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Ingeschreven;6617;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
f7c37865-4f5b-484d-b426-d9c549379f56;Man;9840;DE PINTE;onbepaald;1ste secundair stroom A;b78ef1fc-5262-4b9a-8535-6310a797c011;2;Sint-Paulusinstituut 1;Sint-Paulus campus Patijntjestraat;127531;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Afgemeld;10515;REST;Patijntjestraat;45;;9000;Gent
2229e9e9-2a93-4ae9-b153-7e046b1dc9c7;Vrouw;9070;Heusden;onbepaald;1ste secundair stroom A;70e04e96-3a0a-4819-84d1-3c4476e7b2d2;1;Middelbare Steinerschool Vlaanderen, vestiging Gent;Middelbare Steinerschool Gent;47316;1;Macharius – Heirnis;Vrij onderwijs;Ingeschreven;8167;BZ;Kasteellaan;54;;9000;Gent
9402eec6-5802-4186-b3ea-38f122875435;Man;9031;Drongen;onbepaald;1ste secundair stroom A;4fe3a316-626d-453f-9372-7ecd986ffcd8;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;9956;REST;Voskenslaan;60;;9000;Gent
612ade36-2993-49e2-82ec-05b8bf5d2d86;Vrouw;9051;Sint-Denijs-Westrem;onbepaald;1ste secundair stroom A;821664d8-f073-4f50-8333-a49e9884b52c;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;1514;REST;Voskenslaan;60;;9000;Gent
612ade36-2993-49e2-82ec-05b8bf5d2d86;Vrouw;9051;Sint-Denijs-Westrem;onbepaald;1ste secundair stroom A;8e95a151-ed1a-4095-87b8-480341ddc08d;2;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Afgemeld;6620;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
5d01529d-f1ee-4dda-abdc-4c4c37075e78;Man;9050;Gentbrugge;onbepaald;1ste secundair stroom A;26a313e6-c491-40c8-a24d-cbbc4795f89a;1;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Ingeschreven;4321;REST;Tuinstraat ;105;;9090;Melle
5d01529d-f1ee-4dda-abdc-4c4c37075e78;Man;9050;Gentbrugge;onbepaald;1ste secundair stroom A;bce481de-6c0e-441c-8ac0-624aa4bda41c;2;GO! Atheneum Gentbrugge;Atheneum Gentbrugge;115394;1;Gentbrugge;GO!;Afgemeld;6223;REST;Ooievaarsnest;3;;9050;Gentbrugge
3e694def-9292-426b-8ca3-09d7501c8954;Man;9800;DEINZE;onbepaald;1ste secundair stroom A;f68f7469-896d-4c50-990e-41b956bde4c7;1;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Ingeschreven;2832;REST;Voskenslaan;60;;9000;Gent
3e694def-9292-426b-8ca3-09d7501c8954;Man;9800;DEINZE;onbepaald;1ste secundair stroom A;be194feb-fb5e-4902-a341-7f8295904ec5;2;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Afgemeld;10323;REST;Koning Albertlaan;70;;9000;Gent
1032a8d4-19af-43f3-aab1-005ff6e26346;Man;9031;Drongen;onbepaald;1ste secundair stroom A;d6ca07cb-9d08-4272-9ba8-e6df88831877;1;GO! Atheneum Mariakerke;Atheneum Mariakerke;43554;1;Mariakerke;GO!;Ingeschreven;7710;BZ;Amand Casier de ter Bekenlaan;26;;9030;Mariakerke
1032a8d4-19af-43f3-aab1-005ff6e26346;Man;9031;Drongen;onbepaald;1ste secundair stroom A;c80b06cc-d072-40e4-975e-f71730288f62;2;Atheneum Wispelberg;Wispelberg;112102;1;Elisabethbegijnhof – Papegaai;Stedelijk onderwijs;Afgemeld Dubbele Toekenning;5283;REST;Wispelbergstraat;2;;9000;Gent
91a86bc7-d9f4-4c9e-b666-84b1188267e6;Vrouw;9041;Oostakker;onbepaald;1ste secundair stroom A;874e258c-51bd-4073-beed-0e085566026f;1;EDUGO De Brug;EDUGO De Brug;127712;1;Oostakker;Vrij katholiek onderwijs;Ingeschreven;2413;REST;Simone Duboisstraat ;15;;9041;Oostakker
91a86bc7-d9f4-4c9e-b666-84b1188267e6;Vrouw;9041;Oostakker;onbepaald;1ste secundair stroom A;d198fb47-01bd-4137-a4c8-92a7ccf1c44d;2;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Afgemeld;6529;REST;Heiveldstraat;117;;9040;Sint-Amandsberg
91a86bc7-d9f4-4c9e-b666-84b1188267e6;Vrouw;9041;Oostakker;onbepaald;1ste secundair stroom A;15a70d31-2225-4b51-be54-0113ea743c5a;3;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;2577;REST;Reep;4;;9000;Gent
ae9c23cd-2da7-46d9-b6fc-b085726308d0;Vrouw;9880;AALTER;onbepaald;1ste secundair stroom A;932dc343-50bb-4032-b2a6-ae363781c234;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Plaats Vrijgegeven;5469;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
ae9c23cd-2da7-46d9-b6fc-b085726308d0;Vrouw;9880;AALTER;onbepaald;1ste secundair stroom A;6170b8b0-11a8-4229-b4b4-74b1a37154fc;2;Sint-Paulusinstituut 1;Sint-Paulus campus Patijntjestraat;127531;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Ingeschreven;3952;REST;Patijntjestraat;45;;9000;Gent
ae9c23cd-2da7-46d9-b6fc-b085726308d0;Vrouw;9880;AALTER;onbepaald;1ste secundair stroom A;483b5957-fdfb-4965-a483-d1ccdf78bdb2;3;Atheneum Wispelberg;Wispelberg;112102;1;Elisabethbegijnhof – Papegaai;Stedelijk onderwijs;Afgemeld;9728;REST;Wispelbergstraat;2;;9000;Gent
763d5631-8c14-4033-89ae-29045e91c666;Man;9830;SINT-MARTENS-LATEM;onbepaald;1ste secundair stroom A;e5df6edc-2ad8-4570-8c8e-73a2a6314c15;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Ingeschreven;695;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
763d5631-8c14-4033-89ae-29045e91c666;Man;9830;SINT-MARTENS-LATEM;onbepaald;1ste secundair stroom A;92b8dd8d-8adb-40b9-9d2c-487f7b16bb4a;2;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Afgemeld;778;REST;Voskenslaan;60;;9000;Gent
c4d01580-55d5-4395-b6ec-577699321372;Man;9770;Kruisem;onbepaald;1ste secundair stroom A;c63abc36-2a78-4076-af0a-98852c15eecd;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Plaats Vrijgegeven;6337;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
c4d01580-55d5-4395-b6ec-577699321372;Man;9770;Kruisem;onbepaald;1ste secundair stroom A;e8a1477e-55e3-4125-a131-558d1a0b5fff;2;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Plaats Vrijgegeven;9406;REST;Zilverenberg;1;;9000;Gent
b02c602d-db93-4e43-a389-35d8435a89d8;Man;9800;Astene;onbepaald;1ste buitengewoon secundair stroom B;fb56cc3b-e84f-4dbf-b54f-aa3eedcc3c92;1;Instituut Buitengewoon Onderwijs IVIO Binnenhof;BuSO IVIO Binnenhof ;144659;1;Elisabethbegijnhof – Papegaai;Vrij katholiek onderwijs;Ingeschreven;9197;REST;Peperstraat;27;;9000;Gent
b02c602d-db93-4e43-a389-35d8435a89d8;Man;9800;Astene;onbepaald;1ste buitengewoon secundair stroom B;d200195c-d750-4b27-b62b-82cd4c3f5338;2;GO! BuSo Reynaertschool Campus Impuls;BuSO Campus Impuls Oostakker;27326;1;Oostakker;GO!;Afgemeld;11017;REST;Wolfputstraat;42;b;9041;Oostakker
3744fb51-4bc3-4d3c-b6c1-1eb58f5188dd;Vrouw;9031;Drongen;onbepaald;1ste secundair stroom A;63b6b1d5-90ba-4270-aca1-a018437d125d;1;Sint-Paulusinstituut 1;Sint-Paulus campus Patijntjestraat;127531;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Ingeschreven;2870;REST;Patijntjestraat;45;;9000;Gent
3744fb51-4bc3-4d3c-b6c1-1eb58f5188dd;Vrouw;9031;Drongen;onbepaald;1ste secundair stroom A;6cd64970-80dc-4914-94bb-401c413278f8;2;Freinetmiddenschool Gent;Freinetmiddenschool Gent;116749;4;Watersportbaan – Ekkergem;Stedelijk onderwijs;Afgemeld;2480;REST;Offerlaan;1;;9000;Gent
3744fb51-4bc3-4d3c-b6c1-1eb58f5188dd;Vrouw;9031;Drongen;onbepaald;1ste secundair stroom A;3129f43c-1d87-4311-baee-8ec2b9c26160;3;GO! Atheneum Mariakerke;Atheneum Mariakerke;43554;1;Mariakerke;GO!;Afgemeld;588;REST;Amand Casier de ter Bekenlaan;26;;9030;Mariakerke
670c7b4b-1691-472e-beaf-ded22613082b;Man;9220;HAMME;onbepaald;1ste secundair stroom A;7e069faa-fb0b-4707-946d-e933eec2b918;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Plaats Vrijgegeven;8419;BZ;Grotesteenweg-Noord;113;;9052;Zwijnaarde
3bc4871f-bc2d-4287-912a-7ed5b19ee6ef;Vrouw;9041;Oostakker;onbepaald;1ste secundair stroom A;190f3075-dafd-49c6-932e-8754034e39fc;1;EDUGO De Brug;EDUGO De Brug;127712;1;Oostakker;Vrij katholiek onderwijs;Ingeschreven;10717;REST;Simone Duboisstraat ;15;;9041;Oostakker
3bc4871f-bc2d-4287-912a-7ed5b19ee6ef;Vrouw;9041;Oostakker;onbepaald;1ste secundair stroom A;5a6fbabb-3d98-4ebb-9359-fbc915a77a4d;2;EDUGO Campus Lochristi;EDUGO Lochristi;127704;2;Buiten Gent;Vrij katholiek onderwijs;Afgemeld;2661;REST;Dorp-Oost;32;;9080;Lochristi
e0295106-b9d1-46c3-ab76-cbaffea916cd;Vrouw;9090;MELLE;onbepaald;1ste secundair stroom A;c3f1c3d0-8ac6-4c6a-8be3-39bc56125008;1;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Ingeschreven;9680;REST;Tuinstraat ;105;;9090;Melle
e0295106-b9d1-46c3-ab76-cbaffea916cd;Vrouw;9090;MELLE;onbepaald;1ste secundair stroom A;bc5dc776-6677-4b2a-a1a0-8a0918081037;2;GO! Atheneum Gentbrugge;Atheneum Gentbrugge;115394;1;Gentbrugge;GO!;Afgemeld;10282;REST;Ooievaarsnest;3;;9050;Gentbrugge
f0c77696-b8f2-403d-a927-e423fd60fc36;Vrouw;9890;Vurste;onbepaald;1ste secundair stroom A;e9ff8fcb-0222-472c-b052-014a01e0eb3c;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Ingeschreven;4349;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
f0c77696-b8f2-403d-a927-e423fd60fc36;Vrouw;9890;Vurste;onbepaald;1ste secundair stroom A;db237261-3216-4725-93dd-67e3aff39184;2;GO! Middenschool Voskenslaan;GO! Middenschool Voskenslaan;44669;1;Stationsbuurt Zuid;GO!;Plaats Vrijgegeven;2631;REST;Voskenslaan;60;;9000;Gent
0797e443-45c0-4ee2-b83b-8513707e4a77;Man;9820;MERELBEKE;onbepaald;1ste secundair stroom A;eaa378c0-6cad-4c2a-b552-65f51ec596e8;1;Sint-Bavohumaniora Middenschool;Sint-Bavohumaniora;112169;1;Binnenstad;Vrij katholiek onderwijs;Ingeschreven;2602;REST;Reep;4;;9000;Gent
0797e443-45c0-4ee2-b83b-8513707e4a77;Man;9820;MERELBEKE;onbepaald;1ste secundair stroom A;39f7a26f-64a8-457f-9a7b-7d5e16372588;2;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;10386;REST;Zilverenberg;1;;9000;Gent
0797e443-45c0-4ee2-b83b-8513707e4a77;Man;9820;MERELBEKE;onbepaald;1ste secundair stroom A;8f871600-05d3-492c-a3ce-02553ff10aa6;3;Don Bosco Gent - campus Sint-Pieters;Sint-Pieters;128025;1;Stationsbuurt Noord;Vrij katholiek onderwijs;Afgemeld;5845;REST;Koning Albertlaan;70;;9000;Gent
ce35e0d4-cf2c-48ad-84f5-d771b5b8847c;Man;9052;Zwijnaarde;onbepaald;1ste secundair stroom A;1f2afa02-5e2e-4d75-9d71-1db92804b366;1;Sint-Barbaracollege;Sint-Barbaracollege;126649;1;Binnenstad;Vrij katholiek onderwijs;Ingeschreven;10414;REST;Savaanstraat;33;;9000;Gent
ce35e0d4-cf2c-48ad-84f5-d771b5b8847c;Man;9052;Zwijnaarde;onbepaald;1ste secundair stroom A;d8e8dbf7-e50d-41a7-bc63-6b55b648b2da;2;Sint-Lievenscollege 1;Sint-Lievenscollege Humaniora;127688 & 127696;1;Binnenstad;Vrij katholiek onderwijs;Afgemeld;45;REST;Zilverenberg;1;;9000;Gent
ce35e0d4-cf2c-48ad-84f5-d771b5b8847c;Man;9052;Zwijnaarde;onbepaald;1ste secundair stroom A;3db7de79-8d11-428d-a857-4dccc3f09d6b;3;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Afgemeld;5621;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
ed567a98-567f-45f2-b7a3-2934906bd368;Man;9041;Oostakker;onbepaald;1ste secundair stroom A;ee7dd449-13d1-4929-90ae-f13093f76215;1;EDUGO De Brug;EDUGO De Brug;127712;1;Oostakker;Vrij katholiek onderwijs;Ingeschreven;10360;REST;Simone Duboisstraat ;15;;9041;Oostakker
ed567a98-567f-45f2-b7a3-2934906bd368;Man;9041;Oostakker;onbepaald;1ste secundair stroom A;66296f18-7812-47cf-92a9-aa8071dbcb6f;2;Tectura Groenkouter;Tectura Groenkouter;127894;1;Sint-Amandsberg;GO!;Afgemeld;10340;REST;Sint-Baafskouterstraat;129;;9040;Sint-Amandsberg
ed567a98-567f-45f2-b7a3-2934906bd368;Man;9041;Oostakker;onbepaald;1ste secundair stroom A;330fa8b7-1e73-4eff-bb4c-3f457117345c;3;Einstein Atheneum campus Oostakker;Einstein Atheneum campus Oostakker;43216;2;Oostakker;GO!;Afgemeld;6828;REST;Gentstraat;194;;9041;Oostakker
29f17bbb-63d3-425d-aef3-0922e3afbf52;Man;9940;EVERGEM;onbepaald;1ste buitengewoon secundair stroom A;411b604e-d03b-4fbf-b597-372e3c0499db;1;Instituut voor Buitengewoon Onderwijs IVIO Binnenhof;BuSO IVIO Binnenhof Molenaarsstraat;144659;4;Sluizeken – Tolhuis – Ham;Vrij katholiek onderwijs;Ingeschreven;7995;REST;Molenaarsstraat;30;;9000;Gent
29f17bbb-63d3-425d-aef3-0922e3afbf52;Man;9940;EVERGEM;onbepaald;1ste buitengewoon secundair stroom A;d04127e8-16b4-42f9-b2be-b28c03800827;2;BuSO Instituut Bert Carlier - Opleidingsvorm 4;BuSO Het Kwadrant;28191;4;Watersportbaan – Ekkergem;Stedelijk onderwijs;Afgemeld;9993;REST;Offerlaan;3;;9000;Gent
29f17bbb-63d3-425d-aef3-0922e3afbf52;Man;9940;EVERGEM;onbepaald;1ste buitengewoon secundair stroom A;4347d9ca-2bcb-4b11-aacd-01ec7ca8e0fe;3;GO! BuSo Reynaertschool Campus Impuls;BuSO Campus Impuls Oostakker;27326;1;Oostakker;GO!;Afgemeld;3075;REST;Wolfputstraat;42;b;9041;Oostakker
29f17bbb-63d3-425d-aef3-0922e3afbf52;Man;9940;EVERGEM;onbepaald;1ste buitengewoon secundair stroom A;b2d42a67-9612-44ba-8c3b-6890c6fed3e7;4;GO! BuSo Reynaertschool Campus Impuls;BuSO Campus Impuls Drongen;27326;2;Drongen;GO!;Afgemeld;9594;REST;Baarleboslaan;86;;9031;Drongen
29f17bbb-63d3-425d-aef3-0922e3afbf52;Man;9940;EVERGEM;onbepaald;1ste buitengewoon secundair stroom A;46742212-dfe7-4899-a919-6c542ee1e218;5;BuSO Sint-Gregorius;BuSO Sint-Gregorius;28241;1;Gentbrugge;Vrij katholiek onderwijs;Afgemeld;2006;REST;Jules Destréelaan;67;;9050;Gentbrugge
145b418c-a11f-44f9-a6bd-cfb62959ded3;Man;9041;Oostakker;onbepaald;1ste secundair stroom A;51af3ad2-fa76-4d89-a11f-4c5286202c8c;1;EDUGO De Brug;EDUGO De Brug;127712;1;Oostakker;Vrij katholiek onderwijs;Ingeschreven;8697;BZ;Simone Duboisstraat ;15;;9041;Oostakker
2504e65d-757d-497a-a025-01d2d4be5682;Vrouw;9820;MERELBEKE;onbepaald;1ste secundair stroom B;0853b68c-3acc-49ff-a4da-9d85cbefac7a;1;Richtpunt campus Gent Abdisstraat;Richtpunt campus Gent;36699;1;Watersportbaan – Ekkergem;Provinciaal onderwijs;Geannuleerd;4437;REST;Abdisstraat (administratieve zetel 1ste graad);56;;9000;Gent
2dee9fa2-8e7e-456c-8cff-07f055d06ca7;Vrouw;9820;MERELBEKE;onbepaald;1ste secundair stroom A;1406b525-024f-483d-8b66-7f4383855bd7;1;Don Boscocollege eerste graad;Don Boscocollege eerste graad;112144;1;Zwijnaarde;Vrij katholiek onderwijs;Ingeschreven;952;REST;Grotesteenweg-Noord;113;;9052;Zwijnaarde
b802bcdd-9075-4eaa-8975-6dc6a423c866;Vrouw;9270;Kalken;onbepaald;1ste secundair stroom A;b19459bd-8205-4352-aa84-de44c9fab8b7;1;Sint-Janscollege eerste graad;Sint-Janscollege campus Heiveld;115361;1;Sint-Amandsberg;Vrij katholiek onderwijs;Ingeschreven;8822;REST;Heiveldstraat;117;;9040;Sint-Amandsberg
1323c27d-a274-46ce-8ecf-896ecb3a78e1;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;c6e6e64d-e9fe-4e45-a0c6-4c6fdc8d5bcd;1;Vrij Instituut voor Secundair Onderwijs;VISO Mariakerke;36939;1;Mariakerke;Vrij katholiek onderwijs;Ingeschreven;6373;REST;Industrieweg;230;;9030;Mariakerke
1323c27d-a274-46ce-8ecf-896ecb3a78e1;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;59eb28c2-0e27-4f13-bd84-321c9441f3bd;2;Einstein Atheneum campus Evergem;Einstein Atheneum campus Evergem;43216;1;Buiten Gent;GO!;Afgemeld;10168;REST;Hofbilkstraat ;21;;9940;Evergem
1323c27d-a274-46ce-8ecf-896ecb3a78e1;Vrouw;9032;Wondelgem;onbepaald;1ste secundair stroom A;51d8ef4b-e631-4490-9a39-7dcc04634b23;3;GO! Atheneum Mariakerke;Atheneum Mariakerke;43554;1;Mariakerke;GO!;Afgemeld;9624;REST;Amand Casier de ter Bekenlaan;26;;9030;Mariakerke
0219ffea-f19f-4abd-98bb-b2fa999a4477;Man;9042;Desteldonk;onbepaald;1ste secundair stroom A;c10dc134-1df2-479b-81c4-4f23c8c82240;1;EDUGO De Brug;EDUGO De Brug;127712;1;Oostakker;Vrij katholiek onderwijs;Ingeschreven;7532;BZ;Simone Duboisstraat ;15;;9041;Oostakker
6066278b-38c3-4d62-b1ff-82b18d421ff3;Man;9090;MELLE;onbepaald;1ste secundair stroom A;d7c113a0-18af-47ff-87c1-2bb064fe5fe5;1;Sint-Franciscusinstituut Melle;Sint-Franciscusinstituut Melle (SFI Melle);37598;1;Buiten Gent;Vrij katholiek onderwijs;Ingeschreven;9546;BZ;Tuinstraat ;105;;9090;Melle
